age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score,daily_social_media_time_was_missing,perceived_productivity_score_was_missing,actual_productivity_score_was_missing,stress_level_was_missing,sleep_hours_was_missing,screen_time_before_sleep_was_missing,job_satisfaction_score_was_missing,age_group,digital_addiction_index,sleep_social_ratio,notification_pressure,stress_caffeine_score,productivity_gap,wellness_effective,doomscroll_risk,productivity_tier
40.0,Female,Finance,0.2335571207944622,Twitter,68.0,7.36176021660901,8.357998223207034,6.987711228929969,10.0,6.888530886887635,0.5086135691244342,3.0,0,0,2,23.0,28.517951637529567,8.587272838832625,0,0,0,0,0,0,0,36-45,0.33420059891654513,20.65172786742078,680.0,10.986122886681098,1.3702869942770644,0,0,Medium
41.0,Female,Student,3.5149154333171726,Instagram,60.0,8.00683522383703,3.305482692957323,3.5860402125132738,1.0,5.6131100779913305,0.2370819624523257,3.0,0,0,3,26.0,25.099000306414204,2.4906062726245146,0,0,1,0,0,0,0,36-45,0.6152367774004067,1.552763870008584,60.0,1.3862943611198906,-0.28055751955595065,0,0,Low
46.0,Female,Finance,0.0,Tiktok,57.0,6.644169892748704,8.755795661688575,8.458281142873178,7.0,7.331809565818577,0.4488405872537868,9.0,0,0,1,21.0,8.049825420988597,8.56910951656131,0,0,0,0,1,0,0,46-55,0.0,73.31809565818577,399.0,4.852030263919617,0.29751451881539737,0,0,High
65.0,Female,Finance,3.5457726167150625,Tiktok,56.0,5.32911260397958,3.128874733546025,3.304004604506672,9.0,9.324848066223192,0.32753338654231,7.0,0,0,1,17.0,12.979931587334574,2.926181387649663,0,0,0,0,0,0,1,56+,3.3859382481508375,2.557715207874134,504.0,6.238324625039508,-0.17512987096064725,0,0,Low
64.0,Female,Student,1.872011862414788,Twitter,60.0,6.271128243959489,3.188196417411996,2.603341393234284,3.0,6.162297012661552,0.9386459720499888,7.0,0,1,2,5.0,0.0,4.485881559380943,0,0,0,0,0,1,0,56+,0.8968012178102489,3.1248782677785893,180.0,3.295836866004329,0.584855024177712,1,0,Low
25.0,Male,Unemployed,2.645751565025833,Telegram,54.0,6.580283094912424,6.375977120297911,5.789557668978346,1.0,5.000901143932932,0.0,0.0,0,0,4,4.0,10.335186655530714,5.575782126351481,1,0,0,0,0,0,0,18-25,0.5186831680070333,1.8213232426531938,54.0,1.6094379124341003,0.5864194513195651,0,0,Medium
43.0,Female,Education,5.156559207881271,Twitter,63.0,6.0354928772836445,4.310729578854903,3.5881471765501165,9.0,6.054749194517681,1.7873350674632635,2.0,0,1,2,28.0,7.828407274537355,4.485328060876733,0,0,0,0,0,0,1,36-45,7.54036133791936,1.1518464750553303,567.0,9.887510598012987,0.7225824023047864,0,0,Low
32.0,Male,Student,0.0,Facebook,71.0,7.561964465902078,3.573084702786847,3.577847024960227,8.0,7.713630249183783,0.0,8.0,0,1,2,25.0,8.216803538339988,4.044228869813908,0,0,0,0,0,0,0,26-35,0.0,77.13630249183782,568.0,8.788898309344878,-0.004762322173379907,0,0,Low
18.0,Other,Unemployed,4.123541750455819,Twitter,59.0,7.812319474111785,2.264406229263627,2.247121626230096,5.0,3.413030133157452,1.0614615833883143,1.0,1,0,0,4.0,0.0,4.58267407063787,0,0,0,0,0,0,0,,5.86892453830114,0.80809669580965,295.0,0.0,0.017284603033530743,0,0,Low
45.0,Female,Unemployed,4.992122366872785,Tiktok,59.0,7.478102713062042,4.0104131979350495,3.730408275550865,3.0,4.880881832558704,1.683613636517148,6.0,0,1,1,14.0,15.096922055779936,2.5771465917772165,0,0,0,0,0,0,0,36-45,3.0067702073801095,0.9585162101193163,177.0,2.0794415416798357,0.2800049223841845,1,0,Low
64.0,Female,Finance,3.615785274854273,Tiktok,56.0,10.151842683751235,5.773035227119975,4.834749428426873,1.0,7.719429529388917,0.635395370564797,9.0,0,1,4,16.0,0.0,2.942280581408015,0,0,0,0,0,1,0,56+,0.462410366544584,2.077469218048844,56.0,1.6094379124341003,0.9382857986931024,1,0,Medium
63.0,Male,Finance,4.951523973356415,Twitter,67.0,5.109976287957974,4.532166846645509,3.028793172877592,4.0,7.3432553736043396,0.4698532631985549,10.0,0,0,2,12.0,7.583321914875967,2.274084333162533,0,0,0,0,0,0,0,56+,2.6609453658762092,1.4536712905521887,268.0,4.394449154672439,1.5033736737679173,0,0,Low
31.0,Male,Education,0.0,Tiktok,60.0,7.550052670528253,3.182115673263106,2.987392638050115,1.0,7.461384160839602,1.502696846137514,0.0,1,1,1,15.0,10.341155310156353,2.996031741731692,0,0,1,0,0,0,0,26-35,0.0,74.61384160839602,60.0,0.6931471805599453,0.1947230352129914,1,0,Low
59.0,Female,Student,1.461191983212636,Twitter,61.0,10.808135934914676,7.18648902346879,5.2735847624094,8.6,5.031824397491014,1.4655104114846007,6.0,0,0,3,23.0,0.0,6.421241164040796,0,0,0,1,1,0,0,56+,2.4486907739423827,3.2230657418163755,524.6,11.922131505631059,1.9129042610593903,0,0,Medium
51.0,Male,Health,5.455900625338386,Facebook,64.0,8.399189037959726,4.12853033256892,3.5950879823309885,3.0,5.238790343504757,1.2631025068029138,3.0,1,1,4,7.0,21.52319026965808,2.094912101311885,0,0,0,0,0,0,0,46-55,3.0658072003011547,0.9429236944254533,192.0,4.828313737302301,0.533442350237932,1,0,Low
48.0,Male,Finance,5.971405246851987,Tiktok,55.0,4.800474835262699,2.840225641924733,2.868032348010299,5.0,4.325194536727013,0.3948877125864629,2.0,0,0,1,20.0,0.0,3.534916570634295,0,0,0,0,0,0,0,46-55,6.7470539399931,0.712387719296059,275.0,3.4657359027997265,-0.027806706085566013,0,0,Low
23.0,Female,Student,7.265941260143109,Instagram,57.0,7.26180171839844,6.9422156556778525,6.429052804977808,4.0,7.1165271324046415,1.465056721574401,4.0,1,1,2,9.0,5.4920814714133925,6.045491273896005,0,0,0,0,1,0,0,18-25,4.027389422547353,0.9661395442985624,228.0,4.394449154672439,0.5131628507000441,1,0,Medium
22.0,Male,It,1.8890904416717045,Telegram,51.0,6.587302142149031,3.945758501645032,2.655172156402994,1.0,7.96235550633719,0.5986015481648064,3.0,1,0,3,31.0,2.2413189367891206,2.367019851807324,0,1,0,0,0,0,0,18-25,0.2343099904471885,4.00301330674805,51.0,1.3862943611198906,1.2905863452420379,0,0,Low
48.0,Male,Finance,2.9643750830626368,Telegram,65.0,7.995040644673431,2.403710516749146,1.4950039963590005,2.0,5.837403634091276,1.509932611400648,6.0,1,0,1,2.0,25.75765967241366,1.1371011242246651,0,0,0,0,0,1,0,46-55,0.9985425501617718,1.904924650495847,130.0,1.3862943611198906,0.9087065203901454,0,0,Low
54.0,Female,Health,4.767839940937717,Instagram,70.0,6.325361552986718,8.891648098200058,8.332391118608218,10.0,6.722079265627014,0.0,0.0,0,0,0,5.0,15.610976307060676,8.72983367706491,0,0,0,0,1,0,0,46-55,6.988836915103635,1.3809162476965309,700.0,0.0,0.5592569795918401,0,0,High
32.0,Female,Finance,2.333741828013244,Facebook,57.0,6.3387008179707225,2.298450542880715,3.317312071532193,9.0,5.187671347669039,1.2431064155052836,9.0,0,0,0,27.0,11.534111466570756,0.9494918709677524,0,0,1,0,0,0,0,26-35,3.9721977920163734,2.1315618969757084,513.0,0.0,-1.018861528651478,0,0,Low
32.0,Female,Unemployed,0.0,Facebook,61.0,4.159826527244818,6.973040366588397,5.424668108135152,1.0,6.723677680494476,1.2062052771710423,9.0,0,1,4,10.0,11.452587205502624,5.401888707122229,0,0,0,0,0,0,0,26-35,0.0,67.23677680494475,61.0,1.6094379124341003,1.548372258453245,1,0,Medium
60.0,Other,Student,4.48741835805638,Facebook,56.0,9.225317468050372,4.975534557375584,4.800879909884533,6.0,4.913702397189123,0.1047123933350142,2.0,0,0,1,24.0,6.56353004566755,3.999767505444866,0,0,0,0,0,0,0,56+,5.370185147693092,1.071125851985949,336.0,4.1588830833596715,0.17465464749105042,0,0,Medium
22.0,Female,Education,2.685707751200142,Instagram,67.0,9.57689827416808,7.482032031879042,8.187144191304178,3.0,6.9895286278751545,0.0,4.0,1,0,1,0.0,7.225116065842425,8.339163581205485,0,1,0,0,0,0,0,18-25,1.1364822227983973,2.5090674443016923,201.0,2.0794415416798357,-0.7051121594251359,0,0,High
45.0,Male,It,3.8127686734887023,Twitter,53.0,2.687836505422739,4.554544628217904,4.318490087641864,4.0,7.79299676195536,2.253103753354014,5.0,0,0,1,4.0,6.939603809288158,5.173030454064495,0,0,0,0,0,0,0,36-45,1.9322286773847108,1.9916834886655768,212.0,2.772588722239781,0.23605454057604014,0,0,Medium
50.0,Female,Health,4.654512273072981,Tiktok,70.0,9.48093390725813,6.7607098321586285,4.995168361704155,7.0,6.749266252259632,1.7829512061151886,4.0,1,0,3,15.0,8.291722648267497,6.173497362557736,0,0,1,0,0,0,0,46-55,4.756945446639911,1.4195496540168533,490.0,9.704060527839234,1.7655414704544734,0,0,Medium
28.0,Male,Finance,4.410075572368799,Tiktok,67.0,6.367585446670676,5.83892995863081,4.760971272938159,4.0,8.00025485808245,1.2579637444474503,4.0,0,0,3,11.0,14.084205877200144,2.506058729410327,0,0,0,0,0,0,0,26-35,2.177746576933153,1.7738627057817848,268.0,5.545177444479562,1.0779586856926509,0,0,Medium
60.0,Male,Health,2.627616908177573,Telegram,45.0,6.913054796404514,2.3784964729254097,2.1351062363012803,5.8,7.852048478281576,0.0,7.0,0,1,1,26.0,0.1625905328425823,3.77434245616918,1,0,0,1,0,0,0,56+,1.91650970300967,2.8787211483917057,261.0,4.020253647247682,0.2433902366241294,0,0,Low
23.0,Male,Education,3.489330942684366,Telegram,48.0,6.599552318267374,4.260902243314045,3.4524098490339075,5.0,6.405726479450727,2.023884006935,9.0,0,0,6,0.0,1.2175824473109778,3.845758179215312,0,0,0,0,0,0,0,18-25,2.681738122334162,1.784657525800631,240.0,9.729550745276565,0.8084923942801376,0,0,Low
40.0,Female,It,4.275062573087583,Instagram,51.0,7.865848656316656,5.360159150735905,5.049760605441039,10.0,5.750494846387263,0.8501821876438115,3.0,1,0,4,25.0,22.92653450956545,4.248947836062961,0,0,0,0,0,0,0,36-45,7.307181162166949,1.314380023216218,510.0,16.094379124341003,0.3103985452948663,0,0,Medium
57.0,Female,Health,0.9164371012760224,Twitter,66.0,6.825043797014985,3.920952517714052,2.0994552123657835,4.0,4.616708032354614,1.782365142435414,6.0,1,0,1,3.0,0.0,2.548676252182282,0,0,0,0,0,0,0,56+,0.777183658593793,4.542049898177522,264.0,2.772588722239781,1.8214973053482684,0,0,Low
19.0,Male,Student,2.3259420106493045,Telegram,64.0,7.331741518001403,8.458901278706119,7.036447812305237,6.0,6.113530160073376,1.2705483237686213,9.0,0,0,1,24.0,4.232158770687288,7.536902583298657,0,0,0,0,0,0,0,18-25,2.2460101913677724,2.52006442579272,384.0,4.1588830833596715,1.4224534664008814,0,0,High
32.0,Male,Student,1.5205714376649289,Instagram,70.0,6.768251939222105,8.802664193418355,6.997043499716911,6.0,5.598995515656338,1.6719898725919036,7.0,1,0,3,10.0,1.1007723579703566,8.11392316222784,0,0,1,0,0,0,0,26-35,1.6008836295669298,3.4549513742657925,420.0,8.317766166719343,1.805620693701444,0,0,Medium
40.0,Female,Health,2.6403352248523344,Instagram,60.0,7.749818796189087,2.3694750634955644,2.597791178910088,7.4,4.068028374436089,1.2791130906543515,2.0,0,1,1,15.0,12.108337238526826,3.265212593927368,0,0,0,1,0,0,0,36-45,4.68770337163329,1.4845002675376326,444.0,5.129289136143595,-0.22831611541452368,0,0,Low
39.0,Male,It,2.4980136782642086,Facebook,62.0,8.032647696408283,3.6342370106327087,3.60234249940604,10.0,4.293640625870583,1.6920025315271716,5.0,0,1,4,23.0,1.6804133626495066,3.6404289551954334,0,0,0,0,0,0,0,36-45,5.685521167924919,1.6526628253702116,620.0,16.094379124341003,0.031894511226668865,0,0,Low
26.0,Female,Finance,0.0,Instagram,79.0,5.232319636289523,5.33070065453413,4.431976329224855,8.0,7.1037376412452105,0.2723239939354172,10.0,1,0,2,31.0,12.608207148968257,5.12998335175035,0,0,0,0,0,0,1,26-35,0.0,71.0373764124521,632.0,8.788898309344878,0.8987243253092752,0,0,Medium
64.0,Male,Student,1.635046071085142,Tiktok,56.0,7.936845093330419,6.337410588806612,5.67875867420493,8.0,6.29562258886422,0.2396541230155218,1.0,0,0,1,13.0,4.567543339023179,6.726329008378354,0,0,1,0,0,0,0,56+,2.0452064497139193,3.62850456468097,448.0,5.545177444479562,0.6586519146016814,0,0,Medium
57.0,Male,Finance,5.090033135475431,Facebook,52.0,9.176744255311924,7.563443493426495,6.11926509874281,10.0,6.242231655201551,1.228724647291085,3.0,0,1,0,16.0,5.862447137459447,6.195515420691488,0,0,0,0,0,0,0,56+,8.025618445048226,1.2027344512569733,520.0,0.0,1.4441783946836848,0,0,Medium
47.0,Male,Finance,2.291896637555056,Instagram,66.0,3.60946360824321,6.4800003820622205,5.790900681220097,8.0,7.359680385051295,1.6156605212094646,5.0,0,1,2,26.0,0.0,6.862299791736929,0,0,0,0,0,0,0,46-55,2.4579033087239126,3.0769224177572316,528.0,8.788898309344878,0.6890997008421236,0,0,Medium
33.0,Male,Health,3.242177622443052,Telegram,57.0,7.774019138642955,4.986477442856174,4.81641077762249,6.0,5.932086359156958,1.999849305824282,7.0,0,0,1,28.0,3.765594616481548,4.176344029008334,0,0,0,1,0,0,0,26-35,3.224931570339299,1.774916545225608,342.0,4.1588830833596715,0.17006666523368352,0,0,Medium
63.0,Female,Student,7.201536290882543,Instagram,59.0,8.466558137487086,6.713826700949533,5.856164927247873,9.0,6.023097881306866,1.8371843379220243,1.0,0,0,3,20.0,11.710461802388338,5.358354192786965,0,0,0,0,1,0,0,56+,10.585136457774464,0.8249082989326413,531.0,12.476649250079015,0.8576617737016603,0,0,Medium
64.0,Female,Health,2.432469365401188,Twitter,63.0,7.019632713738514,5.244579330775231,4.562077269809232,7.0,4.198546535755312,1.234556169992722,3.0,1,0,1,28.0,4.558050262003168,4.676254514233276,1,0,0,0,0,0,0,56+,3.9611727862372432,1.6578864064917078,441.0,4.852030263919617,0.6825020609659989,0,0,Medium
47.0,Female,Education,6.193628526121539,Instagram,61.0,6.422703192728309,4.498975582379922,4.0681385054979735,1.0,7.486594239162676,0.4690268759926482,6.0,1,0,6,0.0,18.66858855870625,6.311857555574948,0,0,0,0,0,0,0,46-55,0.8163911672182858,1.1895513388007832,61.0,1.9459101490553132,0.4308370768819483,0,0,Medium
62.0,Female,Finance,3.558047979820385,Telegram,68.0,9.468243245794456,2.0733123096733546,1.4545806914444617,6.0,5.752840833127572,0.9962925642498426,1.0,0,1,1,13.0,8.713835850936512,1.3945861339553902,0,0,0,0,0,1,0,56+,3.647508703481086,1.5726531923209066,408.0,4.1588830833596715,0.6187316182288929,0,0,Low
26.0,Female,It,2.170655938177497,Twitter,55.0,10.067220488557806,8.555683798254814,5.498285073218332,9.0,5.240492353221192,0.8623109148776933,1.0,0,1,2,15.0,6.554186552519576,6.539483530563803,0,0,1,0,0,1,0,26-35,3.6580716067899854,2.3079200442086276,495.0,9.887510598012987,3.0573987250364816,0,0,Medium
18.0,Male,Unemployed,2.2625242549568694,Instagram,61.0,5.511375944426548,5.324233210597788,4.777884666518161,1.0,8.934716921172454,0.8287052185170808,8.0,0,1,1,29.0,11.120459466535417,4.857817683838277,0,0,0,0,0,0,0,,0.2504255833024215,3.781851933340497,61.0,0.6931471805599453,0.5463485440796267,1,0,Medium
55.0,Female,Finance,3.822721347943965,Facebook,65.0,4.564526694564709,4.298369059302729,3.4819191739704287,6.0,6.6726810048924285,1.3557124308317676,6.0,1,0,1,16.0,11.908780908623903,2.2931714537015573,0,0,0,0,0,0,0,46-55,3.386595067905179,1.701033648079493,390.0,4.1588830833596715,0.8164498853323003,0,0,Low
25.0,Female,It,3.4124287116240035,Tiktok,46.0,6.311654344805956,2.3925972886721483,2.4001884756670835,8.0,7.596085926223266,1.402292797735332,3.0,0,0,1,27.0,13.889031142035822,3.1365624135918004,0,0,1,0,0,0,1,18-25,3.5471835884749274,2.1626306324979176,368.0,5.545177444479562,-0.007591186994935217,0,0,Low
35.0,Male,Health,5.496049542564966,Twitter,61.0,4.532852686347932,7.322427729712228,5.899469642481075,1.0,6.727933061785511,1.893499343025316,9.0,0,0,0,21.0,17.148584324935715,6.511610963532984,0,0,0,0,0,0,0,26-35,0.8049360608593523,1.202264742406434,61.0,0.0,1.4229580872311525,0,0,Medium
44.0,Male,Student,7.891764959605815,Telegram,44.0,5.482857392111044,2.327744619133908,4.292511819234762,10.0,4.494657707001913,1.1123493798141295,7.0,0,0,2,8.0,17.72912392618983,2.751276685567512,0,0,1,0,0,0,0,36-45,17.17595839093597,0.5624111481906755,440.0,10.986122886681098,-1.9647672001008538,0,1,Medium
35.0,Other,Finance,4.998521063507956,Instagram,71.0,8.669278386074527,4.267074585472026,4.593333554698417,5.0,5.135784216316621,0.4558778458298124,7.0,0,0,4,31.0,5.675434024600952,5.040267170825652,0,0,0,0,0,0,0,26-35,4.773421570670097,1.0073086199594958,355.0,8.047189562170502,-0.32625896922639175,0,0,Medium
49.0,Female,Education,3.3745397310780767,Instagram,55.0,6.280490272458289,3.7802046142405024,4.073514674272001,9.0,7.075998899648697,2.459512220898884,0.0,0,0,0,13.0,15.72363991104444,2.8578644587529167,0,0,0,0,0,0,0,46-55,4.232282920387503,2.036528417377793,495.0,0.0,-0.29331006003149884,0,0,Medium
49.0,Male,Finance,4.139345672432556,Twitter,69.0,8.684804055092735,2.07789043126803,1.4545806914444617,2.0,7.881769004233753,0.7573484111015422,8.0,0,0,0,17.0,0.0,2.032313694237444,0,0,0,0,0,1,0,46-55,1.0372000668616022,1.859194699664856,138.0,0.0,0.6233097398235685,0,0,Low
65.0,Male,It,4.133208292487826,Instagram,53.0,6.960591856022582,3.659509175573914,3.37395125762869,2.0,7.038606493819511,1.6047890500838211,9.0,1,1,1,24.0,26.550404325211925,3.3065075797983847,0,0,0,0,0,0,0,56+,1.1579874296380646,1.6627120631673369,106.0,1.3862943611198906,0.2855579179452241,1,0,Low
62.0,Male,It,3.5338908883481674,Tiktok,55.0,5.962840134791542,6.1895159055430735,5.502753576457321,6.0,7.486240332047984,1.8189534958859568,9.0,0,1,1,13.0,14.19969008406919,7.728883347914411,0,0,1,0,0,0,0,56+,2.794974111288792,2.060116982612803,330.0,4.1588830833596715,0.6867623290857523,0,0,Medium
53.0,Male,It,2.191188070685162,Facebook,74.0,7.865221340289558,7.526664876930147,7.292694944287557,5.6,6.023086136193872,1.107905112673026,2.0,1,0,0,12.0,9.214594157217494,6.978779173738142,0,0,0,1,0,0,0,46-55,2.003998134748498,2.6288047730593824,414.4,0.0,0.2339699326425908,0,0,High
53.0,Male,Student,3.20694542810799,Tiktok,65.0,9.66822281089777,8.165813618338433,7.689358158253333,7.0,6.374617892554898,0.5974201514140255,6.0,0,0,3,11.0,8.889803140650601,6.433715316361665,1,0,0,0,0,0,1,46-55,3.467172637719577,1.927645324405012,455.0,9.704060527839234,0.4764554600851003,0,0,High
38.0,Male,Education,3.721387615385885,Tiktok,64.0,6.336512673916576,6.31036260646925,4.70158718792262,2.0,8.173259392199677,1.1292798125645984,2.0,0,1,1,23.0,23.34372655363286,3.904521238021829,0,0,0,0,0,0,0,36-45,0.8996182614302028,2.138819773030101,128.0,1.3862943611198906,1.6087754185466308,1,0,Medium
63.0,Male,Education,1.1484571438167022,Telegram,55.0,7.078435929186189,7.467524718272775,6.553535348181369,9.0,8.816180542830534,2.550621224799107,5.0,1,1,0,25.0,5.493788071362975,4.829670883278796,0,0,0,0,0,0,0,56+,1.159253588989015,7.06166053556174,495.0,0.0,0.9139893700914055,0,0,Medium
49.0,Female,It,2.868722611611712,Facebook,65.0,6.271855220319966,4.939540749912416,3.3745250118604133,6.0,6.193715078650875,2.3546348008208406,10.0,0,0,2,10.0,13.457576791913196,3.5258809704581098,0,0,0,0,0,0,1,46-55,2.734845072357473,2.086323273998416,390.0,6.591673732008658,1.5650157380520024,0,0,Low
48.0,Male,Education,6.313308941292261,Facebook,65.0,6.731449137058393,8.00587901898126,7.075187264154711,6.0,7.686065005990962,0.8868644432892141,8.0,0,0,4,5.0,12.895853980890063,8.914044826229926,0,0,1,0,0,0,0,46-55,4.865083147727002,1.1984554426349285,390.0,9.656627474604601,0.9306917548265483,0,0,High
54.0,Male,Education,0.5802459822912054,Instagram,56.0,5.919638907245344,2.0733123096733546,1.7767526725759064,8.0,7.235904113366603,0.6881688535799889,4.0,0,1,3,21.0,4.317066408181,1.4582387864562258,0,0,0,0,0,0,0,46-55,0.6327737912865583,10.637187578814684,448.0,11.090354888959125,0.29655963709744815,0,0,Low
33.0,Male,Health,2.123153767008492,Facebook,56.0,9.033382272207511,7.799946439447681,7.509197256733602,4.8,8.61220548768388,0.4833514998353976,1.0,0,0,3,15.0,14.862078392241912,7.868006925214133,0,0,0,1,0,0,0,26-35,1.16975409912537,3.8738685625297924,268.8,6.654212933375475,0.29074918271407935,0,0,High
63.0,Male,Unemployed,2.32843969622542,Telegram,65.0,4.780320038118588,2.239307969372118,1.4545806914444617,1.0,4.841829629597615,0.9487865170037691,7.0,0,0,1,25.0,0.0,0.5215035911705611,0,0,0,0,0,0,0,56+,0.4711695608201313,1.9938027026668121,65.0,0.6931471805599453,0.7847272779276562,0,0,Low
63.0,Male,Education,4.379159113345268,Instagram,53.0,9.485468007372791,4.051709990259251,3.875608364177745,2.0,4.627012681785805,0.5641813794003783,0.0,0,0,1,1.0,0.0,5.015905007286802,1,0,0,0,0,0,0,56+,1.852823086436433,1.0330092244323317,106.0,1.3862943611198906,0.17610162608150626,0,0,Low
31.0,Female,Unemployed,3.913098081044952,Instagram,51.0,7.406127007312761,5.508933210838376,5.360070122525294,6.0,9.894304728968846,0.9778917837709216,0.0,0,0,2,10.0,27.35241084558759,4.550978553222977,0,0,0,0,0,0,0,26-35,2.349196779863655,2.465502843227922,306.0,6.591673732008658,0.1488630883130817,0,0,Medium
41.0,Male,It,4.736919893104212,Instagram,55.0,6.335415609124249,5.374178727423855,5.668090919809188,9.0,6.240707157713258,1.6494490462105964,5.0,1,0,0,30.0,17.93072333083411,5.553606679794033,0,0,0,0,0,0,0,36-45,6.7235842907643475,1.290223385053444,495.0,0.0,-0.29391219238533317,0,0,Medium
42.0,Male,Student,5.3123230767356855,Facebook,54.0,5.088496357213841,6.224153574054979,6.298546844063486,8.0,3.649750216538856,0.5012419768123355,10.0,0,0,2,2.0,16.461512612197243,5.668631263385096,0,0,0,0,0,0,0,36-45,11.333710823307342,0.6743407894896246,432.0,8.788898309344878,-0.07439327000850682,0,0,Medium
63.0,Female,Unemployed,7.990804260391851,Facebook,52.0,7.84093795327923,8.12928345577126,7.707938448968687,7.0,5.119949481436503,1.2389453126704906,0.0,0,1,2,8.0,12.349277933135207,6.435160293839482,0,0,0,0,0,0,0,56+,10.71574160279991,0.6328109439627619,364.0,7.690286020676768,0.42134500680257325,0,0,High
52.0,Female,Health,0.0,Telegram,57.0,3.848562759663285,4.014571563092238,3.313532744646108,7.0,5.827292512604453,2.6286370180845564,0.0,1,0,1,14.0,3.9478218233930535,2.5007643896734635,0,0,0,0,0,0,0,46-55,0.0,58.27292512604453,399.0,4.852030263919617,0.70103881844613,0,0,Low
34.0,Male,Education,7.993123586677781,Facebook,59.0,6.381031586762434,5.344692408406259,4.960057398378567,4.0,5.609047660966205,1.686473257227224,1.0,0,1,3,4.0,6.273647026089306,4.395744382267789,0,0,0,0,1,0,1,26-35,5.600320096346869,0.6930633890478761,236.0,5.545177444479562,0.38463501002769185,1,0,Medium
63.0,Male,Health,5.476547396945967,Instagram,64.0,4.78350352592738,5.09621770331928,4.917351338099451,3.0,6.414512337905537,1.2944140093457488,2.0,1,0,3,13.0,11.691366004698386,5.505649059020408,0,0,0,0,1,0,0,56+,2.52200645860165,1.1502659049250594,192.0,4.1588830833596715,0.17886636521982968,0,0,Medium
59.0,Other,Finance,7.799958420569716,Tiktok,59.0,5.017365524335386,2.439311736679706,1.7718032815632443,3.0,7.563595286537168,0.0,2.0,1,0,0,18.0,8.361532940332951,0.5215035911705611,0,0,0,0,0,0,0,56+,3.0533808723976206,0.9574221640006694,177.0,0.0,0.6675084551164618,0,0,Low
62.0,Other,Health,2.317488581599592,Facebook,74.0,6.127779930229612,4.71375230744293,3.3542038909116654,5.0,5.944206495263964,2.086027062243544,3.0,0,0,2,17.0,10.54757693794314,4.092978436886314,0,0,0,1,0,0,0,56+,1.9171156572955423,2.458835396579549,370.0,5.493061443340549,1.3595484165312648,0,0,Low
21.0,Male,Unemployed,3.4118257484076584,Telegram,65.0,6.224023614158441,2.7723998063337465,2.4661707241659814,7.0,7.017684675486215,0.8335574800969731,3.0,0,0,4,31.0,20.12717925829129,0.6931150585793093,0,0,0,0,1,1,0,18-25,3.355414201068433,1.9983009346828193,455.0,11.266065387038703,0.3062290821677651,0,0,Low
28.0,Male,Health,3.731746464625063,Facebook,47.0,6.507084916113091,7.083812005291495,6.371078662064647,10.0,7.099345515189143,1.8669527155807637,6.0,1,0,0,8.0,5.559852361220738,6.406952482796461,1,0,0,0,0,1,0,26-35,5.18345238015295,1.8527701612647838,470.0,0.0,0.7127333432268479,0,0,Medium
64.0,Female,Health,0.0,Tiktok,70.0,9.02976592606746,6.058848109410881,5.250579011973415,4.0,4.625661909950814,0.6037416459908355,1.0,0,0,3,9.0,0.0,5.321855328046317,0,0,0,0,0,0,1,56+,0.0,46.25661909950814,280.0,5.545177444479562,0.8082690974374653,0,0,Medium
32.0,Female,Education,3.1013433838869715,Twitter,62.0,4.874488704104293,6.15756779533924,5.3889880172780735,5.0,8.527842110887825,0.679793245143749,5.0,0,0,3,2.0,0.0,5.189991091476093,0,0,0,0,0,0,0,26-35,1.7972879800229888,2.6638323629418297,310.0,6.931471805599453,0.7685797780611665,0,0,Medium
47.0,Male,Health,2.297247621398791,Telegram,53.0,5.731373701288099,3.584726024844877,3.0104585848926795,2.0,6.0116276414783725,1.756513695547909,5.0,0,0,1,12.0,5.249403892049385,3.5330343162041764,0,0,0,0,0,0,0,46-55,0.7517629529023788,2.5077207660219076,106.0,1.3862943611198906,0.5742674399521976,0,0,Low
41.0,Female,Unemployed,2.5879442661924776,Facebook,57.0,5.636705831605777,4.363705603101863,3.3733056983610186,8.0,9.052144221552108,0.5541765804103258,8.0,0,0,2,31.0,6.977242446644754,2.35961660685923,0,0,0,0,0,0,0,36-45,2.2621533957895514,3.367683004221898,456.0,8.788898309344878,0.9903999047408445,0,0,Low
19.0,Male,Student,1.4355885082383228,Facebook,61.0,6.851689348956238,3.2803884928286897,3.671340211995093,4.0,7.987291890096661,1.2254959672259893,9.0,1,0,1,29.0,19.07717481741272,4.549043887007941,0,0,0,0,0,0,0,18-25,0.710046590501466,5.201453284682328,244.0,2.772588722239781,-0.39095171916640314,0,0,Low
60.0,Male,Education,3.9138302794842192,Tiktok,66.0,6.69449679569141,2.4777726192134044,1.4545806914444617,4.0,7.0837548211574,0.0818580650743329,10.0,0,0,2,4.0,10.856456171123142,0.5215035911705611,0,0,0,0,0,0,0,56+,2.1792671809774538,1.7648366592290665,264.0,4.394449154672439,1.0231919277689427,0,0,Low
51.0,Female,It,3.558465041778776,Facebook,50.0,8.913740386919041,2.720468359225661,2.3023453720931526,8.0,8.120450074699129,0.6303768934727201,8.0,0,1,1,25.0,15.708040132279775,3.719040837362232,0,0,0,0,0,0,1,46-55,3.463036704261249,2.2196330925581016,400.0,5.545177444479562,0.4181229871325085,0,0,Low
